Estabelecimento;CodigoEstabelecimento;UnidadeOrganica;CodigoUnidadeOrganica;Natureza;TipoEnsino;NomeCurso;CodigoCurso;Grau
Universidade Europeia;4350;Universidade Europeia;4350;Privado;Universitário;Engenharia Informática;9119;Licenciatura 1.º ciclo
Universidade Europeia;4350;Universidade Europeia;4350;Privado;Universitário;Gestão;9147;Licenciatura 1.º ciclo
Universidade Europeia;4350;Universidade Europeia;4350;Privado;Universitário;Gestão de Recursos Humanos;9157;Licenciatura 1.º ciclo
Universidade Europeia;4350;Universidade Europeia;4350;Privado;Universitário;Gestão do Desporto;9162;Licenciatura 1.º ciclo
Universidade Europeia;4350;Universidade Europeia;4350;Privado;Universitário;Gestão Hoteleira;9173;Licenciatura 1.º ciclo
Universidade Europeia;4350;Universidade Europeia;4350;Privado;Universitário;Informática de Gestão;9186;Licenciatura 1.º ciclo
Universidade Europeia;4350;Universidade Europeia;4350;Privado;Universitário;Marketing e Publicidade;9206;Licenciatura 1.º ciclo
Universidade Europeia;4350;Universidade Europeia;4350;Privado;Universitário;Psicologia;9219;Licenciatura 1.º ciclo
Universidade Europeia;4350;Universidade Europeia;4350;Privado;Universitário;Turismo;9254;Licenciatura 1.º ciclo
Universidade Europeia;4350;Universidade Europeia;4350;Privado;Universitário;Ciências da Nutrição;9554;Licenciatura 1.º ciclo
Universidade Europeia;4350;Universidade Europeia;4350;Privado;Universitário;Design Global;L125;Licenciatura 1.º ciclo
Universidade Europeia;4350;Universidade Europeia;4350;Privado;Universitário;Tecnologias Criativas;L183;Licenciatura 1.º ciclo
Universidade Europeia;4350;Universidade Europeia;4350;Privado;Universitário;Desenvolvimento de Jogos;L210;Licenciatura 1.º ciclo
Universidade Europeia;4350;Universidade Europeia;4350;Privado;Universitário;Animação e Criação Visual;L220;Licenciatura 1.º ciclo
Universidade Europeia;4350;Universidade Europeia;4350;Privado;Universitário;Ciência de Dados e Gestão;L290;Licenciatura 1.º ciclo
Universidade Europeia;4350;Universidade Europeia;4350;Privado;Universitário;Gestão de Empresas (regime de ensino a distância);L292;Licenciatura 1.º ciclo
Universidade Europeia;4350;Universidade Europeia;4350;Privado;Universitário;Ciências da Comunicação (regime de ensino a distância);L302;Licenciatura 1.º ciclo
Universidade Europeia;4350;Universidade Europeia;4350;Privado;Universitário;Design Visual (regime de ensino a distância);L336;Licenciatura 1.º ciclo
Universidade Europeia;4350;Universidade Europeia;4350;Privado;Universitário;Engenharia Informática (regime de ensino a distância);L339;Licenciatura 1.º ciclo
Universidade Europeia;4350;Universidade Europeia;4350;Privado;Universitário;Psicologia (regime de ensino a distância);L341;Licenciatura 1.º ciclo
Universidade Europeia;4350;Universidade Europeia;4350;Privado;Universitário;Animação Global;L351;Licenciatura 1.º ciclo
Universidade Europeia;4350;Universidade Europeia;4350;Privado;Universitário;Ciências Sociais (regime de ensino a distância);L353;Licenciatura 1.º ciclo
Universidade Europeia;4350;Universidade Europeia;4350;Privado;Universitário;Gestão de Recursos Humanos (regime de ensino a distância);L364;Licenciatura 1.º ciclo
Instituto Superior Manuel Teixeira Gomes;4375;Instituto Superior Manuel Teixeira Gomes;4375;Privado;Universitário;Design de Comunicação;9070;Licenciatura 1.º ciclo
Instituto Superior Manuel Teixeira Gomes;4375;Instituto Superior Manuel Teixeira Gomes;4375;Privado;Universitário;Direito;9078;Licenciatura 1.º ciclo
Instituto Superior Manuel Teixeira Gomes;4375;Instituto Superior Manuel Teixeira Gomes;4375;Privado;Universitário;Engenharia Informática;9119;Licenciatura 1.º ciclo
Instituto Superior Manuel Teixeira Gomes;4375;Instituto Superior Manuel Teixeira Gomes;4375;Privado;Universitário;Gestão de Empresas;9152;Licenciatura 1.º ciclo
Instituto Superior Manuel Teixeira Gomes;4375;Instituto Superior Manuel Teixeira Gomes;4375;Privado;Universitário;Gestão de Recursos Humanos;9157;Licenciatura 1.º ciclo
Instituto Superior Manuel Teixeira Gomes;4375;Instituto Superior Manuel Teixeira Gomes;4375;Privado;Universitário;Psicologia;9219;Licenciatura 1.º ciclo
Instituto Superior Manuel Teixeira Gomes;4375;Instituto Superior Manuel Teixeira Gomes;4375;Privado;Universitário;Arquitetura;9257;Mestrado Integrado
Instituto Superior Manuel Teixeira Gomes;4375;Instituto Superior Manuel Teixeira Gomes;4375;Privado;Universitário;Ciências do Desporto;9707;Licenciatura 1.º ciclo
Instituto Superior Manuel Teixeira Gomes;4375;Instituto Superior Manuel Teixeira Gomes;4375;Privado;Universitário;Tecnologias Criativas;L183;Licenciatura 1.º ciclo
Instituto Superior Manuel Teixeira Gomes;4375;Instituto Superior Manuel Teixeira Gomes;4375;Privado;Universitário;Ciência de Dados;L188;Licenciatura 1.º ciclo
Instituto Superior Manuel Teixeira Gomes;4375;Instituto Superior Manuel Teixeira Gomes;4375;Privado;Universitário;Gestão do Turismo;L191;Licenciatura 1.º ciclo
Instituto Superior Manuel Teixeira Gomes;4375;Instituto Superior Manuel Teixeira Gomes;4375;Privado;Universitário;Design e Produção de Moda e Têxtil;L270;Licenciatura 1.º ciclo
Instituto Superior Manuel Teixeira Gomes;4375;Instituto Superior Manuel Teixeira Gomes;4375;Privado;Universitário;Computação e Matemática Aplicada;L291;Licenciatura 1.º ciclo
Instituto Superior Politécnico Gaya;4440;Escola Superior de Ciência e Tecnologia;4442;Privado;Politécnico;Engenharia Electrónica e de Automação;9106;Licenciatura 1.º ciclo
Instituto Superior Politécnico Gaya;4440;Escola Superior de Ciência e Tecnologia;4442;Privado;Politécnico;Engenharia Informática;9119;Licenciatura 1.º ciclo
Instituto Superior Politécnico Gaya;4440;Escola Superior de Ciência e Tecnologia;4442;Privado;Politécnico;Engenharia Mecânica;9123;Licenciatura 1.º ciclo
Instituto Superior Politécnico Gaya;4440;Escola Superior de Ciências Empresariais;4444;Privado;Politécnico;Contabilidade;9056;Licenciatura 1.º ciclo
Instituto Superior Politécnico Gaya;4440;Escola Superior de Ciências Empresariais;4444;Privado;Politécnico;Gestão;9147;Licenciatura 1.º ciclo
ISPA-Instituto Universitário de Ciências Psicológicas, Sociais e da Vida;4450;ISPA-Instituto Universitário de Ciências Psicológicas, Sociais e da Vida;4450;Privado;Universitário;Biologia;9011;Licenciatura 1.º ciclo
ISPA-Instituto Universitário de Ciências Psicológicas, Sociais e da Vida;4450;ISPA-Instituto Universitário de Ciências Psicológicas, Sociais e da Vida;4450;Privado;Universitário;Psicologia;9219;Licenciatura 1.º ciclo
ISPA-Instituto Universitário de Ciências Psicológicas, Sociais e da Vida;4450;ISPA-Instituto Universitário de Ciências Psicológicas, Sociais e da Vida;4450;Privado;Universitário;Educação Básica;9853;Licenciatura 1.º ciclo
ISPA-Instituto Universitário de Ciências Psicológicas, Sociais e da Vida;4450;ISPA-Instituto Universitário de Ciências Psicológicas, Sociais e da Vida;4450;Privado;Universitário;Ciências Cognitivas e do Comportamento;L255;Licenciatura 1.º ciclo
ISAVE - Instituto Superior de Saúde;4460;ISAVE - Instituto Superior de Saúde;4460;Privado;Politécnico;Dietética e Nutrição;8149;Licenciatura 1.º ciclo
ISAVE - Instituto Superior de Saúde;4460;ISAVE - Instituto Superior de Saúde;4460;Privado;Politécnico;Enfermagem;9500;Licenciatura 1.º ciclo
ISAVE - Instituto Superior de Saúde;4460;ISAVE - Instituto Superior de Saúde;4460;Privado;Politécnico;Fisioterapia;9504;Licenciatura 1.º ciclo
Instituto Superior Miguel Torga;4500;Instituto Superior Miguel Torga;4500;Privado;Universitário;Comunicação Empresarial;9053;Licenciatura 1.º ciclo
Instituto Superior Miguel Torga;4500;Instituto Superior Miguel Torga;4500;Privado;Universitário;Design de Comunicação;9070;Licenciatura 1.º ciclo
Instituto Superior Miguel Torga;4500;Instituto Superior Miguel Torga;4500;Privado;Universitário;Gestão;9147;Licenciatura 1.º ciclo
Instituto Superior Miguel Torga;4500;Instituto Superior Miguel Torga;4500;Privado;Universitário;Gestão de Recursos Humanos;9157;Licenciatura 1.º ciclo
Instituto Superior Miguel Torga;4500;Instituto Superior Miguel Torga;4500;Privado;Universitário;Informática;9185;Licenciatura 1.º ciclo
Instituto Superior Miguel Torga;4500;Instituto Superior Miguel Torga;4500;Privado;Universitário;Jornalismo;9191;Licenciatura 1.º ciclo
Instituto Superior Miguel Torga;4500;Instituto Superior Miguel Torga;4500;Privado;Universitário;Multimédia;9213;Licenciatura 1.º ciclo
Instituto Superior Miguel Torga;4500;Instituto Superior Miguel Torga;4500;Privado;Universitário;Psicologia;9219;Licenciatura 1.º ciclo
Instituto Superior Miguel Torga;4500;Instituto Superior Miguel Torga;4500;Privado;Universitário;Serviço Social;9238;Licenciatura 1.º ciclo
Instituto Superior Miguel Torga;4500;Instituto Superior Miguel Torga;4500;Privado;Universitário;Empreendedorismo;L185;Licenciatura 1.º ciclo
Instituto Superior de Serviço Social do Porto;4520;Instituto Superior de Serviço Social do Porto;4520;Privado;Universitário;Serviço Social;9238;Licenciatura 1.º ciclo
Instituto Superior de Serviço Social do Porto;4520;Instituto Superior de Serviço Social do Porto;4520;Privado;Universitário;Gerontologia;9833;Licenciatura 1.º ciclo
Instituto Superior de Tecnologias Avançadas de Lisboa;4530;Instituto Superior de Tecnologias Avançadas de Lisboa;4530;Privado;Politécnico;Engenharia Informática;9119;Licenciatura 1.º ciclo
Instituto Superior de Tecnologias Avançadas de Lisboa;4530;Instituto Superior de Tecnologias Avançadas de Lisboa;4530;Privado;Politécnico;Engenharia Multimédia;9124;Licenciatura 1.º ciclo
Instituto Superior de Tecnologias Avançadas de Lisboa;4530;Instituto Superior de Tecnologias Avançadas de Lisboa;4530;Privado;Politécnico;Engenharia de Redes e Segurança Informática;L322;Licenciatura 1.º ciclo
ISLA - Instituto Politécnico de Gestão e Tecnologia;4570;Escola Superior de Gestão;4571;Privado;Politécnico;Gestão de Empresas;9152;Licenciatura 1.º ciclo
ISLA - Instituto Politécnico de Gestão e Tecnologia;4570;Escola Superior de Gestão;4571;Privado;Politécnico;Gestão de Recursos Humanos;9157;Licenciatura 1.º ciclo
ISLA - Instituto Politécnico de Gestão e Tecnologia;4570;Escola Superior de Gestão;4571;Privado;Politécnico;Gestão do Turismo;L191;Licenciatura 1.º ciclo
ISLA - Instituto Politécnico de Gestão e Tecnologia;4570;Escola Superior de Tecnologia;4572;Privado;Politécnico;Engenharia da Segurança do Trabalho;8187;Licenciatura 1.º ciclo
ISLA - Instituto Politécnico de Gestão e Tecnologia;4570;Escola Superior de Tecnologia;4572;Privado;Politécnico;Engenharia Informática;9119;Licenciatura 1.º ciclo
ISLA - Instituto Politécnico de Gestão e Tecnologia;4570;Escola Superior de Tecnologia;4572;Privado;Politécnico;Multimédia;9213;Licenciatura 1.º ciclo
ISLA - Instituto Politécnico de Gestão e Tecnologia;4570;Escola Superior de Tecnologia;4572;Privado;Politécnico;Informática para Comércio Eletrónico;L287;Licenciatura 1.º ciclo
ISLA - Instituto Politécnico de Gestão e Tecnologia;4570;Escola Superior de Tecnologia;4572;Privado;Politécnico;Comunicação Digital;L330;Licenciatura 1.º ciclo
Instituto Politécnico da Maia;4580;Escola Superior de Ciências Sociais, Educação e Desporto;4581;Privado;Politécnico;Educação Social;9084;Licenciatura 1.º ciclo
Instituto Politécnico da Maia;4580;Escola Superior de Ciências Sociais, Educação e Desporto;4581;Privado;Politécnico;Solicitadoria;9242;Licenciatura 1.º ciclo
Instituto Politécnico da Maia;4580;Escola Superior de Ciências Sociais, Educação e Desporto;4581;Privado;Politécnico;Treino Desportivo;9808;Licenciatura 1.º ciclo
Instituto Politécnico da Maia;4580;Escola Superior de Ciências Sociais, Educação e Desporto;4581;Privado;Politécnico;Desporto, Condição Física e Bem-Estar;L174;Licenciatura 1.º ciclo
Instituto Politécnico da Maia;4580;Escola Superior de Tecnologia e Gestão;4582;Privado;Politécnico;Contabilidade;9056;Licenciatura 1.º ciclo
Instituto Politécnico da Maia;4580;Escola Superior de Tecnologia e Gestão;4582;Privado;Politécnico;Tecnologias de Informação, Web e Multimédia;L137;Licenciatura 1.º ciclo
Instituto Politécnico da Maia;4580;Escola Superior de Tecnologia e Gestão;4582;Privado;Politécnico;Negócios e Comércio Internacional;L166;Licenciatura 1.º ciclo
Instituto Politécnico da Maia;4580;Escola Superior de Tecnologia e Gestão;4582;Privado;Politécnico;Desenvolvimento de Jogos Digitais;L180;Licenciatura 1.º ciclo
Instituto Politécnico da Maia;4580;Escola Superior de Tecnologia e Gestão;4582;Privado;Politécnico;Produção Digital em Comunicação de Marca;L232;Licenciatura 1.º ciclo
Escola Superior de Saúde Atlântica;4590;Escola Superior de Saúde Atlântica;4590;Privado;Politécnico;Enfermagem;9500;Licenciatura 1.º ciclo
Escola Superior de Saúde Atlântica;4590;Escola Superior de Saúde Atlântica;4590;Privado;Politécnico;Fisioterapia;9504;Licenciatura 1.º ciclo
Escola Superior de Saúde Atlântica;4590;Escola Superior de Saúde Atlântica;4590;Privado;Politécnico;Farmácia;9549;Licenciatura 1.º ciclo
Escola Superior de Saúde Atlântica;4590;Escola Superior de Saúde Atlântica;4590;Privado;Politécnico;Osteopatia;L136;Licenciatura 1.º ciclo
Instituto Politécnico Jean Piaget do Sul;4600;Escola Superior de Educação Jean Piaget de Almada;4601;Privado;Politécnico;Educação Social;9084;Licenciatura 1.º ciclo
Instituto Politécnico Jean Piaget do Sul;4600;Escola Superior de Educação Jean Piaget de Almada;4601;Privado;Politécnico;Educação Básica;9853;Licenciatura 1.º ciclo
Instituto Politécnico Jean Piaget do Sul;4600;Escola Superior de Saúde Jean Piaget de Almada;4604;Privado;Politécnico;Dietética e Nutrição;8149;Licenciatura 1.º ciclo
Instituto Politécnico Jean Piaget do Sul;4600;Escola Superior de Saúde Jean Piaget de Almada;4604;Privado;Politécnico;Fisioterapia;9504;Licenciatura 1.º ciclo
Instituto Politécnico Jean Piaget do Sul;4600;Escola Superior de Saúde Jean Piaget de Almada;4604;Privado;Politécnico;Medicina Tradicional Chinesa;L333;Licenciatura 1.º ciclo
Instituto Politécnico Jean Piaget do Sul;4600;Escola Superior de Saúde Jean Piaget do Algarve;4603;Privado;Politécnico;Enfermagem;9500;Licenciatura 1.º ciclo
Instituto Politécnico Jean Piaget do Sul;4600;Escola Superior de Saúde Jean Piaget do Algarve;4603;Privado;Politécnico;Fisioterapia;9504;Licenciatura 1.º ciclo
Instituto Politécnico Jean Piaget do Sul;4600;Escola Superior de Saúde Jean Piaget do Algarve;4603;Privado;Politécnico;Osteopatia;L136;Licenciatura 1.º ciclo
Instituto Politécnico Jean Piaget do Sul;4600;Escola Superior de Tecnologia e Gestão Jean Piaget;4602;Privado;Politécnico;Engenharia Informática;9119;Licenciatura 1.º ciclo
Instituto Politécnico da Lusofonia;4610;Escola Superior de Ciências da Administração;4612;Privado;Politécnico;Gestão Empresarial;9171;Licenciatura 1.º ciclo
Instituto Politécnico da Lusofonia;4610;Escola Superior de Ciências da Administração;4612;Privado;Politécnico;Gestão Comercial;L021;Licenciatura 1.º ciclo
Instituto Politécnico da Lusofonia;4610;Escola Superior de Ciências da Administração;4612;Privado;Politécnico;Gestão de Empresas do Turismo;L242;Licenciatura 1.º ciclo
Instituto Politécnico da Lusofonia;4610;Escola Superior de Comunicação, Inovação e Artes;4611;Privado;Politécnico;Ilustração e Desenho;L244;Licenciatura 1.º ciclo
Instituto Politécnico da Lusofonia;4610;Escola Superior de Educação da Lusofonia;4616;Privado;Politécnico;Educação Básica;9853;Licenciatura 1.º ciclo
Instituto Politécnico da Lusofonia;4610;Escola Superior de Engenharia e Tecnologias;4613;Privado;Politécnico;Engenharia Informática e Aplicações;L293;Licenciatura 1.º ciclo
Instituto Politécnico da Lusofonia;4610;Escola Superior de Engenharia e Tecnologias;4613;Privado;Politécnico;Automação e Sistemas Informáticos;L332;Licenciatura 1.º ciclo
Instituto Politécnico da Lusofonia;4610;Escola Superior de Saúde Ribeiro Sanches;4614;Privado;Politécnico;Enfermagem;9500;Licenciatura 1.º ciclo
Instituto Politécnico da Lusofonia;4610;Escola Superior de Saúde Ribeiro Sanches;4614;Privado;Politécnico;Farmácia;9549;Licenciatura 1.º ciclo
Instituto Politécnico da Lusofonia;4610;Escola Superior de Saúde Ribeiro Sanches;4614;Privado;Politécnico;Imagem Médica e Radioterapia;L066;Licenciatura 1.º ciclo
Instituto Politécnico da Lusofonia;4610;Escola Superior de Saúde Ribeiro Sanches;4614;Privado;Politécnico;Ciências Biomédicas Laboratoriais;L068;Licenciatura 1.º ciclo
